"key","Age_in_years","Bike_Type","Brake_Type","Brand","Cassette","Chainrings","Color","Condition","Crankset","Department","Drivetrain_Type","Features","Fork","Frame_Number","Frame_Size","Front_Derailleur","Gear_Change_Mechanism","Gender","Handlebar_Type","Item_Weight","MPN","Material","Model","Model_Year","Number_of_Speeds","Rear_Derailleur","Saddle","Seatpost","Shifter_Style","Shifters","Stem","Suspension_Type","Tire_Type","UPC","Vintage","Wheel_Set","Wheel_Size","context_identifier","currency","execution_id","feed_code","item_ranking","price","record_create_by","record_create_dt","site","source_country","src","starting_bid","title","total_bid","type"
"","","Road Bike","Rim Brake","Giant","","","Black","二手: 物品之前曾被使用，外觀存在部份磨損，但完全可操作並發揮既定功能。物品可能是展示樣品或二手的商店退貨。請檢視賣家物品刊登，了解關於所有瑕疵的完整資料和說明。 ","","Unisex Adults","","NA","","","","","","","","8.04 kg","","Aluminum","TCR ALLIANCE TEAM","","NA","","","","NA","","","NA","Clincher Tires","NA","No","","","Sporting Goods>Cycling>Bicycles","AU Dollar","622154","AEID-5183","11","US $3,168.00","ebay_hongkong_bicycles","2022-10-11 09:57:24","www.ebay.com.hk","Hongkong","https://www.ebay.com.hk/itm/125546968430?hash=item1d3b2eb56e:g:VX0AAOSwKOBjPPoa&amdata=enc%3AAQAHAAAA4GkLYyMo3RxymNR5UBSNmGzz%2FlVhOnPBRAcJ9kp%2Bu7HEVHxTXB2lcs4uYVbj9DSvboprratQGFILstvqrUIw4SoJciCVCVmL%2FjTwCtgXI%2FIgxP8q0ZEyfoB3V%2BfvALJ7G%2FcvmJ7SES2xkh4r15B5K8bC3SwbfK2W8sK2rHDz%2B3DhT7PvbVPIQmnObjP2kC8NHmVxj60ds0H5dDw4oVA7CMMnpmSVzwmtvVQj88JRYcQPEJ8MTLI2a8MP0X68u8WEc9Io14aQ8EGYiICmfjMnoBFuEFPmRNsch2QABzyxTw8K%7Ctkp%3ABk9SR_LB0ef4YA","","GIANT TCR ALLIANCE TEAM S size 105 5600 MIX 10S Carbon composite Road Bike","","Bike"
"","","Mountain Bike","","Giant","","","","二手: 物品之前曾被使用，外觀存在部份磨損，但完全可操作並發揮既定功能。物品可能是展示樣品或二手的商店退貨。請檢視賣家物品刊登，了解關於所有瑕疵的完整資料和說明。 ","","","","","","","Small","","","","","","Does not apply","Aluminum, Aluminum Alloy","","","","","","","","","","Front","","","","","29 in","Sporting Goods>Cycling>Bicycles","AU Dollar","622154","AEID-5183","12","US $1,299.99","ebay_hongkong_bicycles","2022-10-11 09:57:24","www.ebay.com.hk","Hongkong","https://www.ebay.com.hk/itm/374289231486?hash=item5725606e7e:g:DnUAAOSwMoBjO3Qw&amdata=enc%3AAQAHAAAAoKydrn3SQbql7iVD6ysslbpbtOgASOLVneudy3oRljcYQVMtGVo8bCRtGgGuL67Yrg%2F39ONc5X5G5aMCDEtX90imf3u3Acep9XJe9PdzObJsDRZNBP6gAJ8BbfKtsuc63gJIbVXzeDn9lIaXcr7z5vevpBOjs5tej3trGOMTiWzh53XdSmlcZTVO%2Bw3VMW7sBRHNygg0jPnTV4DMDZAdJdA%3D%7Ctkp%3ABk9SR_LB0ef4YA","","USED 2021 Giant Fathom 29 1 Small Hardtail Mountain Bike SRAM NX Eagle Green","","Bike"
"","","Road Bike","","Giant","","","Black","","","Unisex Adults","","","","","27 in Bottom tube to Seatpost, 20 in Top tube to Bottom","","","","","","","Carbon Fiber, Composite","giant tcr advanced sl","","","","","","","","","No Suspension","","","No","","700C","Sporting Goods>Cycling>Bicycles","AU Dollar","622154","AEID-5183","13","US $749.99","ebay_hongkong_bicycles","2022-10-11 09:57:24","www.ebay.com.hk","Hongkong","https://www.ebay.com.hk/itm/284974206569?hash=item4259c94e69:g:VIAAAOSw0iJjKkpT&amdata=enc%3AAQAHAAAA4Ne554T6OfAXl6gFJWikV9uVGTrofQScNnWbJyBuiF%2FYpVDuypdGIH2TpHR7Tdmu%2BzB8M3bkb0sMtD4VAjNdfOlIkzVdAbRqohyeGoMp%2BT4TPScdcDg7CHlthSSEAYXNPyssRugFKDAdpN9RdtgGkOYXtpOBrqVhOK19P66AQ3YrAkl2LahOsYJi7HlGRSYyCboz1TMcjSBCRSpTf5gmw0Y%2F7cAUfMcaDxSz4qoT84o8jQC2Ddm3p3aeccbI3xiiEnojGF3loX5aP%2BZiIkhacghar96kruMKVBdCu6EVhPRs%7Ctkp%3ABk9SR_TB0ef4YA","","GIANT TCR Advanced SL Fork & Frame with ISP","","Bike"
"","","","","Giant","","","Blue","全新: ... ","","","","","","","","","","","","","","Vinyl","","","","","","","","","","","","","No","","","Sporting Goods>Cycling>Bicycle Accessories>Decals & Stickers","AU Dollar","622154","AEID-5183","14","","ebay_hongkong_bicycles","2022-10-11 09:57:24","www.ebay.com.hk","Hongkong","https://www.ebay.com.hk/itm/255766005732?hash=item3b8cd787e4:g:FVgAAOSwoRJjND46&amdata=enc%3AAQAHAAAAoKI34NupXjNdSAnmJaKllalvxW8Yg9W4KKLNbBPrXCuJRDkKkd8a0a523t0Lb%2Fryz57Yrsizq3HeInwipQHU40NeTVZw8ATB1CN7SjThQoGuVuuFg69qAPdU49Rk%2BDZU%2FfojWv16yOw%2BRalibPQGfDGNw8XqKr5m9hCigBC7jTh1TEff68y95ARYQOu8cv6ZD%2B0FgAgBprOSZ3Dk68uj0Ro%3D%7Ctkp%3ABk9SR_TB0ef4YA","GBP 5.00","Bike Frame Adhesives Giant Advanced TCR 2 Adhesives decals Bicycles","0","Bike"
"","","Mountain Bike","","Giant","","","BLUE BLACK GREY","","","Unisex Adult","","","","","17","","","","","","Does Not Apply","Aluminum, Aluminum Alloy, Steel","BOULDER SE","","21 Speed","","","","","","","Front","MTB","","No","","26 in","Sporting Goods>Cycling>Bicycles","AU Dollar","622154","AEID-5183","15","US $275.00","ebay_hongkong_bicycles","2022-10-11 09:57:24","www.ebay.com.hk","Hongkong","https://www.ebay.com.hk/itm/304652022446?hash=item46eeacf2ae:g:gEwAAOSwJYdjPgKX&amdata=enc%3AAQAHAAAAoP7p8yIDQpBNzkLxf36HExEl7Qes1TEG0bYPV4kcP6SplfEpAWGEw0MBA%2BowVxGAiVgliOL02CFjPsE3MQu9Q6S0q5hEVQWrzreaqa3lWuVGFGqDR1awuUDQMI7TiWUOeLWXd31SaIEM3Wc0u6GOd4Ku87xrhw6lAWaGADr9zBUvkFVQE%2FnvAKmg3Vdl8JRbQfzPtwXAb5Cs0ptaNkE1nGc%3D%7Ctkp%3ABk9SR_LB0ef4YA","","2000s' GIANT BOULDER SE😃USA DESIGN😃MADE IN TAIWAN👀 😃17"" FRAME Mountain Bike","","Bike"
"","2","Road Bike","","Giant","","","Black","二手: 物品之前曾被使用，外觀存在部份磨損，但完全可操作並發揮既定功能。物品可能是展示樣品或二手的商店退貨。請檢視賣家物品刊登，了解關於所有瑕疵的完整資料和說明。 ","","","","","","","M","","","","","","","Carbon Fiber","Defy Advanced 2","2020","11 Speed","","","","","","","","Tubeless Tires","","No","","700C","Sporting Goods>Cycling>Bicycles","AU Dollar","622154","AEID-5183","16","US $2,520.00","ebay_hongkong_bicycles","2022-10-11 09:57:24","www.ebay.com.hk","Hongkong","https://www.ebay.com.hk/itm/403915778585?hash=item5e0b41aa19:g:8nMAAOSwH4FjOATj&amdata=enc%3AAQAHAAAA4Dqxl5EqAm15WADIg3GCM%2FadlUMXfvu4u2UvMyMAgXcZzSS%2BNDsiXL%2FYochV0pxKaI%2FDgGVwnat%2BSeF2aPCVXR7SfWjmH2lU6PtlSegGg6eJpL0Cu1Ob9yKXet5ktXxuei4NqoTqEJmlLupBShq31PPvOja3FKgrYN1vhhNEraQkLWdfo9w8t9fqwpNw%2Bz%2BbVCNxdpnJJZa18RCBGQGbEtkcA6kRdJ88F%2FxVY8jTkXCboDNCdxyBKcLF7SLKwcKOFW2WyuQMROpV431jdO0OPOaHdpDlMsuSN5jF9qAGDTQJ%7Ctkp%3ABk9SR_TB0ef4YA","","2020 Giant Defy Advanced 2 Medium Bike Ultegra 8020 Hydro","","Bike"
"","","","","Gildan","","","","","","Men","","Ring Spun","","","","","","","","","","Cotton","","","","","","","","","","","","","No","","","Clothing, Shoes & Accessories>Men>Men's Clothing>Shirts>T-Shirts","AU Dollar","622154","AEID-5183","17","US $23.00","ebay_hongkong_bicycles","2022-10-11 09:57:25","www.ebay.com.hk","Hongkong","https://www.ebay.com.hk/itm/314160382969?hash=item49256b03f9:g:SWQAAOSwrgpjLwvF&amdata=enc%3AAQAHAAAAoNat3EpRzubtsd2njbKB6dRlb9f0NHaD%2BmTXffQHn7MQrY4SjphnlojnfvzAw3s7%2FleOChHN3c5ciSOTCc0hfqgM1Yexu16IdXMs4wvOJ2FvrCKMAOa6GK7SutCTy6YDcDe6cyDIBEayP%2B84954Ep7WazHSBytGHdB2wi0dfcyq2tEEvktYqN6RHTsn3LExnjVEy5EAmY30gFkwFr4im1LY%3D%7Ctkp%3ABk9SR_TB0ef4YA","","New Shirt GIANT Bicycles Logo Black T-Shirt S-3XL","","Bike"
"","","Hybrid Bike","","Liv","","","","二手: 物品之前曾被使用，外觀存在部份磨損，但完全可操作並發揮既定功能。物品可能是展示樣品或二手的商店退貨。請檢視賣家物品刊登，了解關於所有瑕疵的完整資料和說明。 ","","","","","","","X-Small","","","","","","","","","","","","","","","","","","","","","","","Sporting Goods>Cycling>Bicycles","AU Dollar","622154","AEID-5183","18","US $499.99","ebay_hongkong_bicycles","2022-10-11 09:57:25","www.ebay.com.hk","Hongkong","https://www.ebay.com.hk/itm/125537957342?hash=item1d3aa535de:g:MXQAAOSwbCVjQWLH&amdata=enc%3AAQAHAAAAoJCNX4rtzeufbo2tY85BsETfSHbP%2FkEzzHZFAVzAyjO3VZiNE6675753NAzMvxMuuloW4JdBQU9Zw4hMP%2F5O4WWPKtC%2FfgxDhUEsmez2jBTwxi6m6meJDnUMxeN78zShWiZvTCOaP8rDOXHObQBGhZuM3U7m0TRlE2XgpqesMj8sPhSdl2WELTk7sAnbIMgWxTQDMDSx0FswkLLIDvAVmEY%3D%7Ctkp%3ABk9SR_TB0ef4YA","","USED Giant Liv Via 2 XS Step Thru Urban Cruiser Commuter 700c 8 speed","","Bike"
"","4","Road Bike","Caliper Brake","Giant","","","Multicolor","二手: 物品之前曾被使用，外觀存在部份磨損，但完全可操作並發揮既定功能。物品可能是展示樣品或二手的商店退貨。請檢視賣家物品刊登，了解關於所有瑕疵的完整資料和說明。 ","","","","NA","","NA","S Size","","NA","","NA","8.9kg","NA","Aluminum","CONTEND SL1 2018 Model","2018","NA","","","","NA","","","NA","Clincher Tires","Does not apply","No","","NA","Sporting Goods>Cycling>Bicycles","AU Dollar","622154","AEID-5183","19","US $3,308.00","ebay_hongkong_bicycles","2022-10-11 09:57:25","www.ebay.com.hk","Hongkong","https://www.ebay.com.hk/itm/125548486929?hash=item1d3b45e111:g:VrEAAOSwh-VjPfTD&amdata=enc%3AAQAHAAAA4NPGIpPtt9x3tOiX7l4FHVZg5zqCaa6aJKARH%2F61j1h4mDF7psqryZ7EtLeG2U0KEYZ0kTo12VSu0EwDYjV5VJz3Z3RYwvjDT7Hpj0kqVyF%2Fb6cJ0jR79V%2B9tVmchSH%2Bp0m9vmR0t08mlxob0Fvnrt4NB7bPTszTnSDsc50ICHw3hDSXlMjbA2%2BzffbFOAKrphEHRC7EQXalFETkRW%2Bs%2B%2BhQBRBSFbJGoMoMKh7ExcjZqx27JdjMmtVTDNvw2ledMX8Th%2FJXTll0aUtDquxu2JhZEXLSkWiXYuVzk0Rtj8z3%7Ctkp%3ABk9SR_LB0ef4YA","","GIANT Contend SL1 2018 S Size Shimano 105 5800 MIX 11S Aluminum Road Bike","","Bike"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Sporting Goods>Cycling>Bicycles","AU Dollar","622154","AEID-5183","20","","ebay_hongkong_bicycles","2022-10-11 09:57:25","www.ebay.com.hk","Hongkong","https://www.ebay.com.hk/itm/255570465179?hash=item3b812fd19b:g:fQwAAOSwDe9infj8&amdata=enc%3AAQAHAAAAoHw%2B2CHKYIrzjoB6F%2BhWLKjRuYeFL5jAzUDBmV3ZoZf4MJp7i7jpVEQMh4TP1SJbgWdWURdgn8AQSfjzP1h4QUdkoQ1wNE7M5xQsjqDbCUzSaz0s5VeQR8hmdXTxZQ%2F%2Fuy8E%2BxE0iTnV%2BijCtR9ez0LJdXv1mhjm08tKY1NW7BxpNBR8ccUBfzI2qMcDM5vaMZXI8uh6QD9E1yQkYt6IQS8%3D%7Ctkp%3ABk9SR4zC0ef4YA","","null","","Bike"
"","0","Mountain Bike","Disc Brake - Mechanical","Giant","","","Metallic Black","全新:  ... ","","Unisex Adult","","","","","Medium","","","","Flat Bar","","Does Not Apply","Aluminum","TALON 4 29”","2022","16","","","","","","","Front","Clincher Tires","","","","29 in","Sporting Goods>Cycling>Bicycles","AU Dollar","622154","AEID-5183","21","US $598.00","ebay_hongkong_bicycles","2022-10-11 09:57:25","www.ebay.com.hk","Hongkong","https://www.ebay.com.hk/itm/325220005232?hash=item4bb89f7570:g:NhEAAOSwc1hinfh6&amdata=enc%3AAQAHAAAAoNrDtKvFq3VpIlPpkcszyuJV4mnjaEjOVC3xfkSCAf4OntN3qn8YOMpgZlHW1lPTHRWBz31vNJU%2BJoGQJKLGhNGKnRt%2B70eEx%2BFRAiC1qAxfbRir3TMg8AByZzAEfb%2BmIWyM2tbmChxrKtzN6Qn0SBvdjGtFcxhtnlqo50G5MIidKpfE3e8cwzNv%2F%2FXKQ%2FpPJ9OecOqlW98PyTlKFCE6%2F6k%3D%7Ctkp%3ABk9SR4zC0ef4YA","","GIANT TALON 4 MTL BLK 29 M 2022 Bike - MTB DISC BRAKE Mountain Bikes","","Bike"
"","0","Mountain Bike","Disc Brake - Mechanical","Giant","","","Metallic Black","全新:  ... ","","Unisex Adult","","","","","X-Large","","","","Flat Bar","","Does Not Apply","Aluminum","TALON 4 29”","2022","16","","","","","","","Front","Clincher Tires","","","","29 in","Sporting Goods>Cycling>Bicycles","AU Dollar","622154","AEID-5183","22","US $598.00","ebay_hongkong_bicycles","2022-10-11 09:57:25","www.ebay.com.hk","Hongkong","https://www.ebay.com.hk/itm/325220013131?hash=item4bb89f944b:g:TkAAAOSw7p5inflp&amdata=enc%3AAQAHAAAAoHS8Wi0kO2ZrH9F3PsEVf6EWLC4PYUOgzPRSbHP4oGAsL8bRdkAwtLt9zaTw%2BWFwqVkUaWJAeKQfQXdtqA0MN3iWMi18oHIwuQp9qGf4lgGcB8mObtZd%2B112SMWclgnY5T5LTzA3w35I%2FNh%2FfKpPCTLlM172VEA9hmN%2Bx7DfYuBMzUPBz4fa2dFmX5FgigyxQtpgc8miA3Q4fw6NdZPQ72o%3D%7Ctkp%3ABk9SR4zC0ef4YA","","GIANT TALON 4 MTL BLK 29 XL 2022 Bike - MTB DISC BRAKE Mountain Bikes","","Bike"
"","0","Mountain Bike","Disc Brake - Mechanical","Giant","","","Metallic Black","全新:  ... ","","Unisex Adult","","","","","Medium","","","","Flat Bar","","Does Not Apply","Aluminium","Talon 4 29""","2022","16 Speed","","","","","","","Front","","","","","29 in","Sporting Goods>Cycling>Bicycles","AU Dollar","622154","AEID-5183","23","GBP 382.40","ebay_hongkong_bicycles","2022-10-11 09:57:25","www.ebay.com.hk","Hongkong","https://www.ebay.com.hk/itm/255570463356?hash=item3b812fca7c:g:~W4AAOSwbqFinfiF&amdata=enc%3AAQAHAAAAoLxthkwfEUoykk1QcHrB0Z5OJl%2FEubfCEByuBoJFNgJDNEuMe899tiz%2B3DjOUB0rHgXkv75fGWPMrtsu9Q9X9lITp%2FSBuiG7qUuHfSXwsDLGG6YV98q6L3zmiYJHmvNlqsOtKWC8w1XlfABRLF%2BNdILdTFM8blIf9MF6b8CMGh2U8Awo%2F1gvYB7oSAKX2wIfDPgRmiN9u%2BHQdaiWDsiK4RM%3D%7Ctkp%3ABk9SR4zC0ef4YA","","GIANT TALON 4 MTL BLK 29 M 2022 Bike - MTB DISC BRAKE Mountain Bikes","","Bike"
