"key","Age_in_years","Bike_Type","Brake_Type","Brand","Cassette","Chainrings","Color","Condition","Crankset","Department","Drivetrain_Type","Features","Fork","Frame_Number","Frame_Size","Front_Derailleur","Gear_Change_Mechanism","Gender","Handlebar_Type","Item_Weight","MPN","Material","Model","Model_Year","Number_of_Speeds","Rear_Derailleur","Saddle","Seatpost","Shifter_Style","Shifters","Stem","Suspension_Type","Tire_Type","UPC","Vintage","Wheel_Set","Wheel_Size","context_identifier","currency","execution_id","feed_code","item_ranking","price","record_create_by","record_create_dt","site","source_country","src","starting_bid","title","total_bid","type"
"","0","Racing Bike","Disc Brake - Hydraulic","Giant","","","Knight Shield / Reflective Rosewood","Nieuw: Een gloednieuw, ongebruikt, ongeopend, onbeschadigd object in de oorspronkelijke verpakking (indien verpakking van toepassing is). De verpakking moet hetzelfde zijn als in de detailhandel, tenzij het object door de fabrikant is verpakt in een verpakking die niet voor detailhandel is bestemd, zoals een onbedrukte doos of een plastic zak. Zie de aanbieding van de verkoper voor volledige details. ","","Unisex Adult","","","","","X-Large","","","","Drop Bar","","Does Not Apply","Carbon Fibre","PROPEL ADV DB 1","2022","24 Speed","","","","","","","No Suspension","","","","","700C","Sport en vrije tijd>Fietsen en wielersport>Fietsen","EUR","622154","AEID-5183","65","GBP 3.868,00","ebay_netherland_bicycle","2022-10-17 17:44:18","www.ebay.nl","netherland","https://www.ebay.nl/itm/255573121451?hash=item3b815859ab:g:1dUAAOSw00BioIg~&amdata=enc%3AAQAHAAAAoPtciy2GmDr2e9psIRQrsuY%2BeLd1xABJnee%2FvY3Nr4N6H27Ekyldt%2FXC16O6QYE1aSuyOutFvchKDvSd%2BWV5UQMMKljjRzyOtEDDWNfBXbg2cXHK%2BJY4yODkXcNHXIveq7C1D1Yw%2Fn4CGTL%2FFkUoMTIGLFjdUQLvppm1MLTa9bp72djv2uUonDTuSM3AeHDA%2BJ6N7tGlhWYxbcxhbH5OyWE%3D%7Ctkp%3ABk9SR66s3vD8YA",""," GIANT PROPEL ADV DB 1 XL KNIGHT SHLD 2022 Road Bike - race Carbon Bike","","Fietsen"
"","","","","","","","","Tweedehands","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Sport en vrije tijd>Fietsen en wielersport>Fietsen","EUR","622154","AEID-5183","66","EUR 440,00","ebay_netherland_bicycle","2022-10-17 17:44:18","www.ebay.nl","netherland","https://www.ebay.nl/itm/125357208796?hash=item1d2fdf34dc:g:334AAOSwnrFin24I&amdata=enc%3AAQAHAAAAoFHNF%2FnCjOGI0HyyBwhH2ClO%2B6O8umydM7p5SAT%2BWIbYaRsYmyF6BY9HgcIc35zx4j2mgXuxiImAR%2FZxk2X6QqjPMx%2B69YGmXgCO5RBDc1Bk7i02SDKW9cDlRt%2F2gnVpvVdK4xZGxl6a7%2FZG%2BNo8c7yF5BI9Qc0xvlgHBLNF%2BYElsNW87YKTVH3qU9QGhCQYZosLLSWQfQA%2F1CAmMlEKmWI%3D%7Ctkp%3ABk9SR66s3vD8YA",""," Bicicletta da Corsa Giant CADEX CF-R2 taglia M","","Fietsen"
"","0","Mountain Bike","Disc Brake - Mechanical","Giant","","","Metallic Black","Nieuw: Een gloednieuw, ongebruikt, ongeopend, onbeschadigd object in de oorspronkelijke verpakking (indien verpakking van toepassing is). De verpakking moet hetzelfde zijn als in de detailhandel, tenzij het object door de fabrikant is verpakt in een verpakking die niet voor detailhandel is bestemd, zoals een onbedrukte doos of een plastic zak. Zie de aanbieding van de verkoper voor volledige details. ","","Unisex Adult","","","","","Medium","","","","Flat Bar","","Does Not Apply","Aluminum","TALON 4 29”","2022","16","","","","","","","Front","Clincher Tires","","","","29 in","Sport en vrije tijd>Fietsen en wielersport>Fietsen","EUR","622154","AEID-5183","67","US $478,40","ebay_netherland_bicycle","2022-10-17 17:44:18","www.ebay.nl","netherland","https://www.ebay.nl/itm/325220005232?hash=item4bb89f7570:g:NhEAAOSwc1hinfh6&amdata=enc%3AAQAHAAAAoNrDtKvFq3VpIlPpkcszyuJV4mnjaEjOVC3xfkSCAf4O7ETcalJbGRRKsEQMMtXnknZxd6jwcpSe%2BVEBYY15q9Q9U0RphYOjHNcdfAzOYM7jQUI80vRR9ZEV12Oo6vZ0E%2F5mZMZt0ppgzPo8fV5U7ki1q477u6BISLAbTqiWMad2cu%2BH%2FeYEeXIvnwXTqCTdCdCjuFvns6OCg%2B%2BfZ3yuXIw%3D%7Ctkp%3ABk9SR66s3vD8YA",""," GIANT TALON 4 MTL BLK 29 M 2022 Bike - MTB DISC BRAKE Mountain Bikes","","Fietsen"
"","0","Mountain Bike","Disc Brake - Mechanical","Giant","","","Metallic Black","Nieuw: Een gloednieuw, ongebruikt, ongeopend, onbeschadigd object in de oorspronkelijke verpakking (indien verpakking van toepassing is). De verpakking moet hetzelfde zijn als in de detailhandel, tenzij het object door de fabrikant is verpakt in een verpakking die niet voor detailhandel is bestemd, zoals een onbedrukte doos of een plastic zak. Zie de aanbieding van de verkoper voor volledige details. ","","Unisex Adult","","","","","Medium","","","","Flat Bar","","Does Not Apply","Aluminium","Talon 4 29""","2022","16 Speed","","","","","","","Front","","","","","29 in","Sport en vrije tijd>Fietsen en wielersport>Fietsen","EUR","622154","AEID-5183","68","GBP 478,00","ebay_netherland_bicycle","2022-10-17 17:44:18","www.ebay.nl","netherland","https://www.ebay.nl/itm/255570463356?hash=item3b812fca7c:g:~W4AAOSwbqFinfiF&amdata=enc%3AAQAHAAAAoLxthkwfEUoykk1QcHrB0Z5OJl%2FEubfCEByuBoJFNgJDGksOR02qIm2Aj4RytvpyQShi2o9rwdh%2FiL7Cgim%2Fp2JvgzKS2s5F%2B%2F%2FQ4bWK9N2zE3zJp1lVs6pVr9ON3RYsUfXeGUhvv0lnBd6YecwQJZgZ9iljh25hmeLFgzuqV2AvlgLWxELVmI06Fsv0ZjqMOaKyzAQ%2BGm207c%2Bu%2FAeue5I%3D%7Ctkp%3ABk9SR66s3vD8YA",""," GIANT TALON 4 MTL BLK 29 M 2022 Bike - MTB DISC BRAKE Mountain Bikes","","Fietsen"
"","0","Racing Bike","Disc Brake - Hydraulic","Giant","","","Amber Glow","Nieuw: Een gloednieuw, ongebruikt, ongeopend, onbeschadigd object in de oorspronkelijke verpakking (indien verpakking van toepassing is). De verpakking moet hetzelfde zijn als in de detailhandel, tenzij het object door de fabrikant is verpakt in een verpakking die niet voor detailhandel is bestemd, zoals een onbedrukte doos of een plastic zak. Zie de aanbieding van de verkoper voor volledige details. ","","Unisex Adult","","","","","X-Small","","","","Drop Bar","","Does Not Apply","Carbon Fiber","GIANT TCR ADV 1 DB","2022","22 Speed","","","","Road Bike Shifter","","","No Suspension","Clincher Tires","","","","700C","Sport en vrije tijd>Fietsen en wielersport>Fietsen","EUR","622154","AEID-5183","69","US $2.398,40","ebay_netherland_bicycle","2022-10-17 17:44:18","www.ebay.nl","netherland","https://www.ebay.nl/itm/325222426429?hash=item4bb8c4673d:g:1AQAAOSwSHpioJGm&amdata=enc%3AAQAHAAAAoM9vMV6eW%2FaCN3ZmkqDzwDuEimGSvoD%2F1fyAp21ERBFFU7fE3PoUh2X7QEjhNJACrL7VNrRZDcJa%2B8fPm1mY8KGOCdWscoOBQmoaKw7cxPJlFKstssG3Lt1QkE0vEznM%2F9wjfQZRKEYYBdDJ4q0EodzbLqR%2FgY2IsM1YInssG8SYyXYRZKb3iEPXj3VLWUMwbFtsHtywlRoadPV%2FtYihkj4%3D%7Ctkp%3ABk9SR6ys3vD8YA",""," GIANT TCR ADV 1 DB-KOM XS AMB GLOW 2022 Road Bike - race Carbon Bike","","Fietsen"
"","0","Racing Bike","Disc Brake - Hydraulic","Giant","","","Amber Glow","Nieuw: Een gloednieuw, ongebruikt, ongeopend, onbeschadigd object in de oorspronkelijke verpakking (indien verpakking van toepassing is). De verpakking moet hetzelfde zijn als in de detailhandel, tenzij het object door de fabrikant is verpakt in een verpakking die niet voor detailhandel is bestemd, zoals een onbedrukte doos of een plastic zak. Zie de aanbieding van de verkoper voor volledige details. ","","Unisex Adult","","","","","M/L","","","","Drop Bar","","Does Not Apply","Carbon Fibre","GIANT TCR ADV 1 DB","2022","22 Speed","","","","","","","No Suspension","","","","","700C","Sport en vrije tijd>Fietsen en wielersport>Fietsen","EUR","622154","AEID-5183","70","GBP 2.388,00","ebay_netherland_bicycle","2022-10-17 17:44:18","www.ebay.nl","netherland","https://www.ebay.nl/itm/255573153352?hash=item3b8158d648:g:svEAAOSw3qhioJDD&amdata=enc%3AAQAHAAAAoKxSiLkl5RaKKZfGBMSG5UYOQak79P578FU43XGEZQyXM%2FkpTAFrqxUsoDIYaclVSFQwL0IsrTmcZWO4LyRqe4Y63Jj8jHyTp8Tq79LcUihe7SB3hjIOh0je0L%2Fgg%2FVoe9EVUgSB2lubrQ4pwvMNZR6devRYNS%2B85o1Qd9BdYr0vgqcsJSeYK5n10nJizxJg3ualEOPCPz4um6Rl%2F99mkxo%3D%7Ctkp%3ABk9SR66s3vD8YA",""," GIANT TCR ADV 1 DB-KOM M/L AMB GLOW 2022 Road Bike - race Carbon Bike","","Fietsen"
"","0","Racing Bike","Disc Brake - Hydraulic","Giant","","","Amber Glow","Nieuw: Een gloednieuw, ongebruikt, ongeopend, onbeschadigd object in de oorspronkelijke verpakking (indien verpakking van toepassing is). De verpakking moet hetzelfde zijn als in de detailhandel, tenzij het object door de fabrikant is verpakt in een verpakking die niet voor detailhandel is bestemd, zoals een onbedrukte doos of een plastic zak. Zie de aanbieding van de verkoper voor volledige details. ","","Unisex Adult","","","","","Medium","","","","Drop Bar","","Does Not Apply","Carbon Fiber","GIANT TCR ADV 1 DB","2022","22 Speed","","","","Road Bike Shifter","","","No Suspension","Clincher Tires","","","","700C","Sport en vrije tijd>Fietsen en wielersport>Fietsen","EUR","622154","AEID-5183","71","US $2.398,40","ebay_netherland_bicycle","2022-10-17 17:44:18","www.ebay.nl","netherland","https://www.ebay.nl/itm/325222423726?hash=item4bb8c45cae:g:DKIAAOSwMYZioJA8&amdata=enc%3AAQAHAAAAoFSEA6r8yxZiM4SR5s7RE6adqad5QP%2B3fAMOrzAH2lPr006bVTd%2BTBspEJQf8FmKUsPDepDEQiNvnN4EJJ4i4n2nX%2BczS07ipa1j92dqdk%2BlssY3CuVSg0LkIoUeGDYRCxa8eb9FJRY6APR7IYhULib3cUPZuk7q2x5AhZRdOurKtCX%2BV3%2F5sCqay8GoHgnCOucbABQTV1PJa81BN6bYGPM%3D%7Ctkp%3ABk9SR66s3vD8YA",""," GIANT TCR ADV 1 DB-KOM M AMB GLOW 2022 Road Bike - race Carbon Bike","","Fietsen"
"","0","Mountain Bike","Disc Brake - Mechanical","Giant","","","Metallic Black","Nieuw: Een gloednieuw, ongebruikt, ongeopend, onbeschadigd object in de oorspronkelijke verpakking (indien verpakking van toepassing is). De verpakking moet hetzelfde zijn als in de detailhandel, tenzij het object door de fabrikant is verpakt in een verpakking die niet voor detailhandel is bestemd, zoals een onbedrukte doos of een plastic zak. Zie de aanbieding van de verkoper voor volledige details. ","","Unisex Adult","","","","","Large","","","","Flat Bar","","Does Not Apply","Aluminum","TALON 4 29”","2022","16","","","","","","","Front","Clincher Tires","","","","29 in","Sport en vrije tijd>Fietsen en wielersport>Fietsen","EUR","622154","AEID-5183","72","US $478,40","ebay_netherland_bicycle","2022-10-17 17:44:19","www.ebay.nl","netherland","https://www.ebay.nl/itm/325220009134?hash=item4bb89f84ae:g:VwEAAOSwI7Zinfjy&amdata=enc%3AAQAHAAAAoOuOVnHBujsXzcVUkIksKAB%2FNiYDDflPfzVpJ5bwnWhr4Jsvlzwbp6QcaTztnVo6vanr%2BfLNS9nYxm8%2BMOEwwPQOAX1oVYhNBxuZG9xw6G6VQ02PYUiiQvGtL8n%2FzS59el79yjjb42SHu4OSGiy4UUbdKRYd9q4L0KzBEKj243TK6ZT1a06EfT4nrDq1XWuMths522MJM9xnU1NtEhouNds%3D%7Ctkp%3ABk9SR66s3vD8YA",""," GIANT TALON 4 MTL BLK 29 L 2022 Bike - MTB DISC BRAKE Mountain Bikes","","Fietsen"
"","0","Racing Bike","Disc Brake - Hydraulic","Giant","","","Amber Glow","Nieuw: Een gloednieuw, ongebruikt, ongeopend, onbeschadigd object in de oorspronkelijke verpakking (indien verpakking van toepassing is). De verpakking moet hetzelfde zijn als in de detailhandel, tenzij het object door de fabrikant is verpakt in een verpakking die niet voor detailhandel is bestemd, zoals een onbedrukte doos of een plastic zak. Zie de aanbieding van de verkoper voor volledige details. ","","Unisex Adult","","","","","X-Large","","","","Drop Bar","","Does Not Apply","Carbon Fiber","GIANT TCR ADV 1 DB","2022","22 Speed","","","","Road Bike Shifter","","","No Suspension","Clincher Tires","","","","700C","Sport en vrije tijd>Fietsen en wielersport>Fietsen","EUR","622154","AEID-5183","73","US $2.398,40","ebay_netherland_bicycle","2022-10-17 17:44:19","www.ebay.nl","netherland","https://www.ebay.nl/itm/325222425515?hash=item4bb8c463ab:g:PKwAAOSwVmVioJEt&amdata=enc%3AAQAHAAAAoKqHDRcv%2BynWnYM8B0kr0Kbe83jYOYdYmt5Ou5hUjksr5R9FDXZwzpqZHq7TuMZ7Neqnwqy%2FJCwsD5Gbs7PxlyP1zSTzu8iAUVjAqPlTMewCTGb3Ap3dd7o0H6QnuzRqCCCmpLTMBNthM4skxj89isNDbxSQ1TEwztojmqx8zQchjp6eE7hrOhqsrv%2FE9fLpi1IS3O7aEfu4r9RdyEcC9oc%3D%7Ctkp%3ABk9SR66s3vD8YA",""," GIANT TCR ADV 1 DB-KOM XL AMB GLOW 2022 Road Bike - race Carbon Bike","","Fietsen"
"","0","Mountain Bike","Disc Brake - Mechanical","Giant","","","Metallic Black","Nieuw: Een gloednieuw, ongebruikt, ongeopend, onbeschadigd object in de oorspronkelijke verpakking (indien verpakking van toepassing is). De verpakking moet hetzelfde zijn als in de detailhandel, tenzij het object door de fabrikant is verpakt in een verpakking die niet voor detailhandel is bestemd, zoals een onbedrukte doos of een plastic zak. Zie de aanbieding van de verkoper voor volledige details. ","","Unisex Adult","","","","","X-Large","","","","Flat Bar","","Does Not Apply","Aluminum","TALON 4 29”","2022","16","","","","","","","Front","Clincher Tires","","","","29 in","Sport en vrije tijd>Fietsen en wielersport>Fietsen","EUR","622154","AEID-5183","74","US $478,40","ebay_netherland_bicycle","2022-10-17 17:44:19","www.ebay.nl","netherland","https://www.ebay.nl/itm/325220013131?hash=item4bb89f944b:g:TkAAAOSw7p5inflp&amdata=enc%3AAQAHAAAAoHS8Wi0kO2ZrH9F3PsEVf6EWLC4PYUOgzPRSbHP4oGAsAlJt8yIfQBrYAP%2BM%2Bepk6PI4fSi%2FC7YGewoVesxPkhzy1vHngIncoHQOEIU%2BNIOzdeV2GLWwgbhLQrhV2cOwvERqHVIMSqx5LHNFO1ZxH%2Bsar0q9Zl8dC3T2bFGtkcWDFPWyDuoJLaegR4AADj1ftJHqDl4IQ1uHN0y1fXnw1R4%3D%7Ctkp%3ABk9SR66s3vD8YA",""," GIANT TALON 4 MTL BLK 29 XL 2022 Bike - MTB DISC BRAKE Mountain Bikes","","Fietsen"
"","0","Racing Bike","Disc Brake - Hydraulic","Giant","","","Amber Glow","Nieuw: Een gloednieuw, ongebruikt, ongeopend, onbeschadigd object in de oorspronkelijke verpakking (indien verpakking van toepassing is). De verpakking moet hetzelfde zijn als in de detailhandel, tenzij het object door de fabrikant is verpakt in een verpakking die niet voor detailhandel is bestemd, zoals een onbedrukte doos of een plastic zak. Zie de aanbieding van de verkoper voor volledige details. ","","Unisex Adult","","","","","Small","","","","Drop Bar","","Does Not Apply","Carbon Fiber","GIANT TCR ADV 1 DB","2022","22 Speed","","","","Road Bike Shifter","","","No Suspension","Clincher Tires","","","","700C","Sport en vrije tijd>Fietsen en wielersport>Fietsen","EUR","622154","AEID-5183","75","US $2.398,40","ebay_netherland_bicycle","2022-10-17 17:44:19","www.ebay.nl","netherland","https://www.ebay.nl/itm/325222419926?hash=item4bb8c44dd6:g:pqcAAOSwlsFioI~T&amdata=enc%3AAQAHAAAAoG%2B8IU8BLjyG75BFWdKfcuxcq8EkIgirql2pj99DxZCmdkJCNTM%2BcnwrZIP5eOQKhFBr05A0YwuNEU%2FuDa20ITre3vcniDX5xFEqbxKRaojDjyF7RpH%2Fz48UDkMT2JZlmLIgoKj0K%2FGM2U8lvth%2FtDcQOf2JinNo815o%2B4BzlOWS5HEKWpuKtI%2FMlXjWayOozmMT0Y6zXQGE1fJQIyc5VF0%3D%7Ctkp%3ABk9SR66s3vD8YA",""," GIANT TCR ADV 1 DB-KOM S AMB GLOW 2022 Road Bike - race Carbon Bike","","Fietsen"
"","0","Mountain Bike","Disc Brake - Mechanical","Giant","","","Metallic Black","Nieuw: Een gloednieuw, ongebruikt, ongeopend, onbeschadigd object in de oorspronkelijke verpakking (indien verpakking van toepassing is). De verpakking moet hetzelfde zijn als in de detailhandel, tenzij het object door de fabrikant is verpakt in een verpakking die niet voor detailhandel is bestemd, zoals een onbedrukte doos of een plastic zak. Zie de aanbieding van de verkoper voor volledige details. ","","Unisex Adult","","","","","Large","","","","Flat Bar","","Does Not Apply","Aluminium","Talon 4 29""","2022","16 Speed","","","","","","","Front","","","","","29 in","Sport en vrije tijd>Fietsen en wielersport>Fietsen","EUR","622154","AEID-5183","76","GBP 478,00","ebay_netherland_bicycle","2022-10-17 17:44:19","www.ebay.nl","netherland","https://www.ebay.nl/itm/255570465179?hash=item3b812fd19b:g:fQwAAOSwDe9infj8&amdata=enc%3AAQAHAAAAoHw%2B2CHKYIrzjoB6F%2BhWLKjRuYeFL5jAzUDBmV3ZoZf47eWzMUQRlBscW2Gceezce7zKlPjdouuaUgxxpRvqXk%2Fuq8CZF5xJfapoVmqVRarerXDgWi8IUTU05WIobFATLGGZClasBcJ7JbVZq%2BxXpg4DbxU2BwHzkACZR30lDq9PJLt3H%2B1hgP%2FHFXFMY4gmMTUKEomVXgW0p7XdHpFLrcg%3D%7Ctkp%3ABk9SR66s3vD8YA",""," GIANT TALON 4 MTL BLK 29 L 2022 Bike - MTB DISC BRAKE Mountain Bikes","","Fietsen"
"","0","Racing Bike","Disc Brake - Hydraulic","Giant","","","Amber Glow","Nieuw: Een gloednieuw, ongebruikt, ongeopend, onbeschadigd object in de oorspronkelijke verpakking (indien verpakking van toepassing is). De verpakking moet hetzelfde zijn als in de detailhandel, tenzij het object door de fabrikant is verpakt in een verpakking die niet voor detailhandel is bestemd, zoals een onbedrukte doos of een plastic zak. Zie de aanbieding van de verkoper voor volledige details. ","","Unisex Adult","","","","","X-Small","","","","Drop Bar","","Does Not Apply","Carbon Fibre","GIANT TCR ADV 1 DB","2022","22 Speed","","","","","","","No Suspension","","","","","700C","Sport en vrije tijd>Fietsen en wielersport>Fietsen","EUR","622154","AEID-5183","77","GBP 2.388,00","ebay_netherland_bicycle","2022-10-17 17:44:19","www.ebay.nl","netherland","https://www.ebay.nl/itm/255573156098?hash=item3b8158e102:g:BbcAAOSwzHtioJGv&amdata=enc%3AAQAHAAAAoOMcwNjGFqw2EHC0r39v27iFvHq3cQCTx6a5GMjziH2yRgu45BRlJCj8B%2BzyT5ctlLMyqg%2F%2FAk3U6YRNFjnbQCbEBvuVh4gKjrqjnkIAY9Q8TX9BiMtLUawze%2FQurEDn39NPyA66xWgc%2BxqwXhQ56AuM%2BwuSUww6J6smxibBjUpeSc%2B6JJ3hsW0mdvLM9CspbNP5YAqo%2FSPoGE5PFBLY3Z0%3D%7Ctkp%3ABk9SR6ys3vD8YA",""," GIANT TCR ADV 1 DB-KOM XS AMB GLOW 2022 Road Bike - race Carbon Bike","","Fietsen"
"","0","Mountain Bike","Disc Brake - Mechanical","Giant","","","Metallic Black","Nieuw: Een gloednieuw, ongebruikt, ongeopend, onbeschadigd object in de oorspronkelijke verpakking (indien verpakking van toepassing is). De verpakking moet hetzelfde zijn als in de detailhandel, tenzij het object door de fabrikant is verpakt in een verpakking die niet voor detailhandel is bestemd, zoals een onbedrukte doos of een plastic zak. Zie de aanbieding van de verkoper voor volledige details. ","","Unisex Adult","","","","","X-Large","","","","Flat Bar","","Does Not Apply","Aluminium","Talon 4 29""","2022","16 Speed","","","","","","","Front","","","","","29 in","Sport en vrije tijd>Fietsen en wielersport>Fietsen","EUR","622154","AEID-5183","78","GBP 478,00","ebay_netherland_bicycle","2022-10-17 17:44:20","www.ebay.nl","netherland","https://www.ebay.nl/itm/255570471368?hash=item3b812fe9c8:g:I3MAAOSwtgRinflz&amdata=enc%3AAQAHAAAAoCE%2B3f%2BY7odwpz9qRVe9tw9fsGRywsjcZC8VQpyjHR0h0xQNf5UdLSjHrvmC7hRh1bTXGwBLbqGOAt96u%2BXFn6RcWgKTYPbr3afDgKGfbTa61O0dpxkvPbBZBG4ygY%2FeZ%2B6fgT2Qy5K178cQ%2B%2BNcsS10a5XLSA%2BvbLjvhhxY4AUzwNcVbY6KH66fL3oOx3uqm1wBwLK5c1d3sHrdmr68K7U%3D%7Ctkp%3ABk9SR66s3vD8YA",""," GIANT TALON 4 MTL BLK 29 XL 2022 Bike - MTB DISC BRAKE Mountain Bikes","","Fietsen"
"","0","Racing Bike","Disc Brake - Hydraulic","Giant","","","Amber Glow","Nieuw: Een gloednieuw, ongebruikt, ongeopend, onbeschadigd object in de oorspronkelijke verpakking (indien verpakking van toepassing is). De verpakking moet hetzelfde zijn als in de detailhandel, tenzij het object door de fabrikant is verpakt in een verpakking die niet voor detailhandel is bestemd, zoals een onbedrukte doos of een plastic zak. Zie de aanbieding van de verkoper voor volledige details. ","","Unisex Adult","","","","","Small","","","","Drop Bar","","Does Not Apply","Carbon Fibre","GIANT TCR ADV 1 DB","2022","22 Speed","","","","","","","No Suspension","","","","","700C","Sport en vrije tijd>Fietsen en wielersport>Fietsen","EUR","622154","AEID-5183","79","GBP 2.388,00","ebay_netherland_bicycle","2022-10-17 17:44:20","www.ebay.nl","netherland","https://www.ebay.nl/itm/255573151407?hash=item3b8158ceaf:g:xi4AAOSwViRioI~e&amdata=enc%3AAQAHAAAAoD%2BEXviUrX0JhDza3K9kQSpkipBgUCikLLk1SCBVM%2FFxjx18lTl4VQbjYNZ6tHWTeFaYNJq4LryYgZanoJeE6dTwBcEt79L%2BMYEDOIkvEOZ6QH824q3782dRo%2FSJr62xGCmS9B5U0UcbyB9qvYaHoKYMa%2FKlHit5Uus78GoPV2pD0p5B2xT4fjrN7LmcQ9iF5cHzJnrMMhNIMhYJkpwov20%3D%7Ctkp%3ABk9SR66s3vD8YA",""," GIANT TCR ADV 1 DB-KOM S AMB GLOW 2022 Road Bike - race Carbon Bike","","Fietsen"
"","1","Racing Bike","Disc Brake - Hydraulic","Giant","","","White","Nieuw: Een gloednieuw, ongebruikt, ongeopend, onbeschadigd object in de oorspronkelijke verpakking (indien verpakking van toepassing is). De verpakking moet hetzelfde zijn als in de detailhandel, tenzij het object door de fabrikant is verpakt in een verpakking die niet voor detailhandel is bestemd, zoals een onbedrukte doos of een plastic zak. Zie de aanbieding van de verkoper voor volledige details. ","","Unisex Adult","","","","","M/L","","","","Drop Bar","","Does Not Apply","Carbon Fiber","TCR ADVANCED DISC 2 SE","2021","22 Speed","","","","Road Bike Shifter","","","No Suspension","Clincher Tires","","","","700C","Sport en vrije tijd>Fietsen en wielersport>Fietsen","EUR","622154","AEID-5183","80","US $1.998,40","ebay_netherland_bicycle","2022-10-17 17:44:20","www.ebay.nl","netherland","https://www.ebay.nl/itm/325209605770?hash=item4bb800c68a:g:~bwAAOSwmJ1ik3bP&amdata=enc%3AAQAHAAAAoIOq0Eajeq0p0zIOEtgnMliHCjdsDrKC4jPKS6U%2BoZydjUTYJi3r%2FPTLkYeNFxs7SG5MqoaJ41m48HzhsTxjkXnzZ3fftOF6O3AX9Bw%2FwcSsnQXOJKzwpueK3o9MEuXkmhuZuBk5BzFhV%2FhAwn2kUeeoLrTPlYoYSpBErlE7R56pnPm4Vsg50ygu0zEtl42jlITfRoOexUyfwbPhqc2G2kc%3D%7Ctkp%3ABk9SR7Ks3vD8YA",""," GIANT TCR ADV 2 DB-SE  M/L WHT 2021 Road Bike - race Carbon Bike","","Fietsen"
"","1","Racing Bike","Disc Brake - Hydraulic","Giant","","","Matte Rosewood / Matte Carbon / Gloss Unicorn White","Nieuw: Een gloednieuw, ongebruikt, ongeopend, onbeschadigd object in de oorspronkelijke verpakking (indien verpakking van toepassing is). De verpakking moet hetzelfde zijn als in de detailhandel, tenzij het object door de fabrikant is verpakt in een verpakking die niet voor detailhandel is bestemd, zoals een onbedrukte doos of een plastic zak. Zie de aanbieding van de verkoper voor volledige details. ","","Unisex Adult","","","","","X-Large","","","","Drop Bar","","Does Not Apply","Carbon Fiber","TCR ADV PRO 1 DB","2021","22 Speed","","","","Road Bike Shifter","","","No Suspension","Clincher Tires","","","","700C","Sport en vrije tijd>Fietsen en wielersport>Fietsen","EUR","622154","AEID-5183","81","US $3.198,40","ebay_netherland_bicycle","2022-10-17 17:44:20","www.ebay.nl","netherland","https://www.ebay.nl/itm/325209636014?hash=item4bb8013cae:g:y4YAAOSwzd1ik35R&amdata=enc%3AAQAHAAAAoDCCjsnzZaYWc1FVDTlG276Yj6FE7yk0rWYLrx1Z%2F17UesG90bBq2HWRrXllX%2BzqmzY0VPSsG7arK%2FWvxNeafURA5lZTTBuTNnwd6L7iNgvDWpO1VtPBMT%2Buct0lWUhPi1QBOlayjzIdcTOKSrLpEXh7FE1dgZPf9TlvOCKqIVTz3xBotBxAO%2BYDfucJkynqyjv1E%2BCIdpH5aiG0Li42GaE%3D%7Ctkp%3ABk9SR7Ks3vD8YA",""," GIANT TCR ADV PRO 1 DB XL  ROSE/CRB 2021 Road Bike - race Carbon Bike","","Fietsen"
"","1","Racing Bike","Disc Brake - Hydraulic","Giant","","","Matte Rosewood / Matte Carbon / Gloss Unicorn White","Nieuw: Een gloednieuw, ongebruikt, ongeopend, onbeschadigd object in de oorspronkelijke verpakking (indien verpakking van toepassing is). De verpakking moet hetzelfde zijn als in de detailhandel, tenzij het object door de fabrikant is verpakt in een verpakking die niet voor detailhandel is bestemd, zoals een onbedrukte doos of een plastic zak. Zie de aanbieding van de verkoper voor volledige details. ","","Unisex Adult","","","","","X-Large","","","","Drop Bar","","Does Not Apply","Carbon Fibre","TCR ADV PRO 1 DB","2021","22 Speed","","","","","","","No Suspension","","","","","700C","Sport en vrije tijd>Fietsen en wielersport>Fietsen","EUR","622154","AEID-5183","82","GBP 3.298,00","ebay_netherland_bicycle","2022-10-17 17:44:20","www.ebay.nl","netherland","https://www.ebay.nl/itm/255558375305?hash=item3b80775789:g:sB0AAOSwb8hik35a&amdata=enc%3AAQAHAAAAoNsklefpwgCqYGEK9hUWyuJeo%2Bhe8BFwNIK9ELEVXlfPwpYWFRuAhEgIFxKzFfLrWlt9mtBxKQG4F4nCq9gfpYyFUbIssKBko2pbZRwXodFrN7h2%2FyBI5sfze5rdKJCt52ed3k3TfodqeSKHDx%2F%2B%2BGm8dP2jfJf39bWIF1PCW2tuBZG54ZUrlmpA2GZxa70ekj11%2BKX%2Fk7rE145XuTnKLzk%3D%7Ctkp%3ABk9SR7Ks3vD8YA",""," GIANT TCR ADV PRO 1 DB XL  ROSE/CRB 2021 Road Bike - race Carbon Bike","","Fietsen"
