"key","Age_in_years","Bike_Type","Brake_Type","Brand","Cassette","Chainrings","Color","Condition","Crankset","Department","Drivetrain_Type","Features","Fork","Frame_Number","Frame_Size","Front_Derailleur","Gear_Change_Mechanism","Gender","Handlebar_Type","Item_Weight","MPN","Material","Model","Model_Year","Number_of_Speeds","Rear_Derailleur","Saddle","Seatpost","Shifter_Style","Shifters","Stem","Suspension_Type","Tire_Type","UPC","Vintage","Wheel_Set","Wheel_Size","context_identifier","currency","execution_id","feed_code","item_ranking","price","record_create_by","record_create_dt","site","source_country","src","starting_bid","title","total_bid","type"
"","0","Racing Bike","Disc Brake - Hydraulic","Giant","","","Carbon / Knight Shield","Neu: Neuer, unbenutzter und unbeschädigter Artikel in nicht geöffneter Originalverpackung (soweit eine Verpackung vorhanden ist). Die Verpackung sollte der im Einzelhandel entsprechen. Ausnahme: Der Artikel war ursprünglich in einer Nichteinzelhandelsverpackung verpackt, z. B. unbedruckter Karton oder Plastikhülle. Weitere Einzelheiten im Angebot des Verkäufers. ","","Unisex Adult","","","","","M/L","","","","Drop Bar","","Does Not Apply","Carbon Fiber","TCR ADVANCED DISC 2 PRO COMPACT","2022","22 Speed","","","","Road Bike Shifter","","","No Suspension","Clincher Tires","","","","700C","Sportartikel>Fahrradausrüstung>Fahrräder","EUR","622154","AEID-5183","72","US $2.798,00","ebay_austria_bike","2022-10-11 08:39:41","www.ebay.at","Austria","https://www.ebay.at/itm/325210952826?hash=item4bb815547a:g:YUsAAOSwf6VilMFN&amdata=enc%3AAQAHAAAAoCqJ3mH6WLp6MpnvvF%2BhCM6bwaL4ZgQf7AxM%2BbNXwdm56%2BSgogou339gi6aAFUSyCAZm%2BORKR5qgAnDFwvuLv3Kmw91lkWyzoLd1L0LXfEOeBeMJuJIFBXdGpwV7PoyBYhn2JhqUP%2FhqkEyycJilywMhraL36B6xyxeSiLRcTOfC9R6G3IAEC%2BdEaDPAeViAwsSd54ZpcJZlpXPn6l8tNII%3D%7Ctkp%3ABk9SR5a2l-P4YA","","Giant TCR ADV 2 Pro Compact DB M/L 2022 Rennrad-race carbon Fahrrad","","Bike"
"","0","Racing Bike","Disc Brake - Hydraulic","Giant","","","Black Chrome","Neu: Neuer, unbenutzter und unbeschädigter Artikel in nicht geöffneter Originalverpackung (soweit eine Verpackung vorhanden ist). Die Verpackung sollte der im Einzelhandel entsprechen. Ausnahme: Der Artikel war ursprünglich in einer Nichteinzelhandelsverpackung verpackt, z. B. unbedruckter Karton oder Plastikhülle. Weitere Einzelheiten im Angebot des Verkäufers. ","","Unisex Adult","","","","","Large","","","","Drop Bar","","Does Not Apply","Carbon Fiber","TCR ADV 1+ PRO COMPACT DB","2022","22 Speed","","","","Road Bike Shifter","","","No Suspension","Clincher Tires","","","","700C","Sportartikel>Fahrradausrüstung>Fahrräder","EUR","622154","AEID-5183","73","US $3.698,00","ebay_austria_bike","2022-10-11 08:39:41","www.ebay.at","Austria","https://www.ebay.at/itm/325219963962?hash=item4bb89ed43a:g:pFEAAOSwK71inexZ&amdata=enc%3AAQAHAAAAoBAm4hWI8dj97DGGzxn%2BB4MAsWCQ7t2iBDWbkB1LiZwSS3b7Gd40vTR3NzrblQMKLIoKVXsrZe88hIIDFO6DS7KfKIM%2Bht1gFeJNRVXBt8mjuXgo%2BFoeiJmU670T%2BEB%2BG%2BBIlGwlGNdOdJrl%2BGgW%2BqYMW0HVgPONUxLk06RIQE3NLssK90JPyxzEGMhwhXxM9LRijcqBRdCGE%2BtX68drOxY%3D%7Ctkp%3ABk9SR5S2l-P4YA","","Giant TCR ADV 1+ Pro Compact DB L Blk/CHM 2022 Rennrad-race carbon Fahrrad","","Bike"
"","0","Racing Bike","Disc Brake - Hydraulic","Giant","","","Black Chrome","Neu: Neuer, unbenutzter und unbeschädigter Artikel in nicht geöffneter Originalverpackung (soweit eine Verpackung vorhanden ist). Die Verpackung sollte der im Einzelhandel entsprechen. Ausnahme: Der Artikel war ursprünglich in einer Nichteinzelhandelsverpackung verpackt, z. B. unbedruckter Karton oder Plastikhülle. Weitere Einzelheiten im Angebot des Verkäufers. ","","Unisex Adult","","","","","Large","","","","Drop Bar","","Does Not Apply","Carbon Fibre","TCR ADV 1+ PRO COMPACT DB","2022","22 Speed","","","","","","","No Suspension","","","","","700C","Sportartikel>Fahrradausrüstung>Fahrräder","EUR","622154","AEID-5183","74","£2.398,40","ebay_austria_bike","2022-10-11 08:39:41","www.ebay.at","Austria","https://www.ebay.at/itm/255570397094?hash=item3b812ec7a6:g:5pwAAOSw2INinexl&amdata=enc%3AAQAHAAAAoJqClGJfAcCfQXM0HkVpoXIZx0%2FhDl5Xm6PtLBCyBfbXKUld%2B23lkOGvwBXKShex1yT8%2BlV6lJaXV2yCGoPlKg6w6v%2BC7lmXCmoh31ivVMug3%2B0eiuPUy%2BXvFc0a9l6yH8khWeaK6mD%2FXWd%2B13olaG4GaHlwa%2BASaAFdNUt7jKBytyOimCPO%2B8zhKSriBSxplKsxp7krzKXJ9R72S4L%2B1%2Fo%3D%7Ctkp%3ABk9SR5S2l-P4YA","","Giant TCR ADV 1+ Pro Compact DB L Blk/CHM 2022 Rennrad-race carbon Fahrrad","","Bike"
"","0","Racing Bike","Disc Brake - Hydraulic","Giant","","","Carbon / Knight Shield","Neu: Neuer, unbenutzter und unbeschädigter Artikel in nicht geöffneter Originalverpackung (soweit eine Verpackung vorhanden ist). Die Verpackung sollte der im Einzelhandel entsprechen. Ausnahme: Der Artikel war ursprünglich in einer Nichteinzelhandelsverpackung verpackt, z. B. unbedruckter Karton oder Plastikhülle. Weitere Einzelheiten im Angebot des Verkäufers. ","","Unisex Adult","","","","","M/L","","","","Drop Bar","","Does Not Apply","Carbon Fibre","TCR ADVANCED DISC 2 PRO COMPACT","2022","22 Speed","","","","","","","No Suspension","","","","","700C","Sportartikel>Fahrradausrüstung>Fahrräder","EUR","622154","AEID-5183","75","£1.758,40","ebay_austria_bike","2022-10-11 08:39:41","www.ebay.at","Austria","https://www.ebay.at/itm/255559888695?hash=item3b808e6f37:g:-OIAAOSwnHNilMFW&amdata=enc%3AAQAHAAAAoDB%2Bhh28OaWWUeoqImEhOgip7vpD7Hq2xzKglGN6vc0pJT18xGt2qGWCh8PrSdkzyAoLjj1NKftIAT5xNiW3UQTMMw4joT3FYy9ZWvpLuahFigE%2F5JbaldKSVsDA7ZYjxQh%2Fgz9Z6tcaRyrSTSsRt%2F5N5rr4bRagoCpDSTbn4CSBamN7PXPAC6QfvCVPC3QpzFKT1ARl%2BYNAFQ5t3WTmudI%3D%7Ctkp%3ABk9SR5a2l-P4YA","","Giant TCR ADV 2 Pro Compact DB M/L 2022 Rennrad-race carbon Fahrrad","","Bike"
"","0","Racing Bike","Disc Brake - Hydraulic","Giant","","","Black Chrome","Neu: Neuer, unbenutzter und unbeschädigter Artikel in nicht geöffneter Originalverpackung (soweit eine Verpackung vorhanden ist). Die Verpackung sollte der im Einzelhandel entsprechen. Ausnahme: Der Artikel war ursprünglich in einer Nichteinzelhandelsverpackung verpackt, z. B. unbedruckter Karton oder Plastikhülle. Weitere Einzelheiten im Angebot des Verkäufers. ","","Unisex Adult","","","","","X-Large","","","","Drop Bar","","Does Not Apply","Carbon Fiber","TCR ADV 1+ PRO COMPACT DB","2022","22 Speed","","","","Road Bike Shifter","","","No Suspension","Clincher Tires","","","","700C","Sportartikel>Fahrradausrüstung>Fahrräder","EUR","622154","AEID-5183","76","US $3.698,00","ebay_austria_bike","2022-10-11 08:39:42","www.ebay.at","Austria","https://www.ebay.at/itm/325219965412?hash=item4bb89ed9e4:g:15sAAOSwVaJinezi&amdata=enc%3AAQAHAAAAoCfAt58zklVMzz21DkXH%2B3430tkQUYZbHEMVt9G%2Bsw7cMq17mE00vpAH1QC8zhR7xbLte5LEGP0se5I6jG5NDFyWJO2bd%2BqQbZ5g%2B2wJ6K%2F6yknvIQ4tfCDTDdP0bWhKap29vQqJ7TXrTw3cE6e5qM0OjOd%2Fz4h1lte9dV6IAopow5iZoozUUMnC%2BC5Lj2%2Fz1ROyV2xS23o6B9s10K3qyg0%3D%7Ctkp%3ABk9SR5S2l-P4YA","","Giant TCR ADV 1+ Pro Compact DB XL blk/CHM 2022 Rennrad-race carbon Fahrrad","","Bike"
"","0","Racing Bike","Disc Brake - Hydraulic","Giant","","","Carbon / Knight Shield","Neu: Neuer, unbenutzter und unbeschädigter Artikel in nicht geöffneter Originalverpackung (soweit eine Verpackung vorhanden ist). Die Verpackung sollte der im Einzelhandel entsprechen. Ausnahme: Der Artikel war ursprünglich in einer Nichteinzelhandelsverpackung verpackt, z. B. unbedruckter Karton oder Plastikhülle. Weitere Einzelheiten im Angebot des Verkäufers. ","","Unisex Adult","","","","","Large","","","","Drop Bar","","Does Not Apply","Carbon Fibre","TCR ADVANCED DISC 2 PRO COMPACT","2022","22 Speed","","","","","","","No Suspension","","","","","700C","Sportartikel>Fahrradausrüstung>Fahrräder","EUR","622154","AEID-5183","77","£1.758,40","ebay_austria_bike","2022-10-11 08:39:42","www.ebay.at","Austria","https://www.ebay.at/itm/255559890344?hash=item3b808e75a8:g:wwYAAOSwfmxilMHO&amdata=enc%3AAQAHAAAAoC62SyTHEZm9mBPxuhN6VfBBZ6zJ1BP8Jn07trcFAVDNTn9gQOGZKbluPDTTgOCgeu%2B2GqSFYsdlRBZ2qps68ePq%2FJw7RxOojxZu8XrLb2sD0c78uLrzSvs5zizMlR7Z%2FDUsCyxWqTpGw2q9FlQETw3cjQ6xyuSWRr3Y74JRByoPONJXbp8cdRCFe%2F7asiF68QIWVGs6e7TU0K4MrVabU7Y%3D%7Ctkp%3ABk9SR5a2l-P4YA","","Giant TCR ADV 2 Pro Compact DB L 2022 Rennrad-race carbon Fahrrad","","Bike"
"","0","Racing Bike","Disc Brake - Hydraulic","Giant","","","Carbon / Knight Shield","Neu: Neuer, unbenutzter und unbeschädigter Artikel in nicht geöffneter Originalverpackung (soweit eine Verpackung vorhanden ist). Die Verpackung sollte der im Einzelhandel entsprechen. Ausnahme: Der Artikel war ursprünglich in einer Nichteinzelhandelsverpackung verpackt, z. B. unbedruckter Karton oder Plastikhülle. Weitere Einzelheiten im Angebot des Verkäufers. ","","Unisex Adult","","","","","X-Large","","","","Drop Bar","","Does Not Apply","Carbon Fiber","TCR ADVANCED DISC 2 PRO COMPACT","2022","22 Speed","","","","Road Bike Shifter","","","No Suspension","Clincher Tires","","","","700C","Sportartikel>Fahrradausrüstung>Fahrräder","EUR","622154","AEID-5183","78","US $2.798,00","ebay_austria_bike","2022-10-11 08:39:42","www.ebay.at","Austria","https://www.ebay.at/itm/325210954747?hash=item4bb8155bfb:g:gecAAOSw2XNilMI-&amdata=enc%3AAQAHAAAAoCIc85fRW5IE7CUNc1CbD0xtoLeyj9wKJ%2BbpTuDVNNdblATAPaugqlEXL3%2FQUizcpYYEEwkENuiZ82LMboc7mWOvjs3y%2FXqZlpk8%2BZ1tB%2BKJHGje0I26Q8uVuYJs1aIE%2F7vd4ZdAbDGWaT2fARKOeWULudZSJzYpsbgO0ihdRCNofbkkKWyB3wfAkXYM%2FWT7R%2BjuMU%2BUo11GT3%2BNySgS0Sk%3D%7Ctkp%3ABk9SR5a2l-P4YA","","Giant TCR ADV 2 Pro Compact DB XL 2022 Rennrad-race carbon Fahrrad","","Bike"
"","0","Racing Bike","Disc Brake - Hydraulic","Giant","","","Carbon / Knight Shield","Neu: Neuer, unbenutzter und unbeschädigter Artikel in nicht geöffneter Originalverpackung (soweit eine Verpackung vorhanden ist). Die Verpackung sollte der im Einzelhandel entsprechen. Ausnahme: Der Artikel war ursprünglich in einer Nichteinzelhandelsverpackung verpackt, z. B. unbedruckter Karton oder Plastikhülle. Weitere Einzelheiten im Angebot des Verkäufers. ","","Unisex Adult","","","","","X-Large","","","","Drop Bar","","Does Not Apply","Carbon Fibre","TCR ADVANCED DISC 2 PRO COMPACT","2022","22 Speed","","","","","","","No Suspension","","","","","700C","Sportartikel>Fahrradausrüstung>Fahrräder","EUR","622154","AEID-5183","79","£1.758,40","ebay_austria_bike","2022-10-11 08:39:42","www.ebay.at","Austria","https://www.ebay.at/itm/255559892433?hash=item3b808e7dd1:g:2JgAAOSwzNlilMJH&amdata=enc%3AAQAHAAAAoBaNcqo8twdIEon9PIrbQjXzImubwEpApNmJfjKijPj4sOYuKt%2FRPADwKaGv51o8QmnYCFiQS%2BJWZ7J3%2FsN4X%2BXnN%2BnO%2FBF1%2BWNIXN1jvjwAyUizz%2BXIRWVFTyHlDZBLy21BiCwoTQKyuzDnrOLiFEHrQu8sS8mCyeo5jTWt1uKCmeHlCLlFXOATHxLO5ML33PHWL5gmgoFd%2BtWuDKQedSI%3D%7Ctkp%3ABk9SR5a2l-P4YA","","Giant TCR ADV 2 Pro Compact DB XL 2022 Rennrad-race carbon Fahrrad","","Bike"
"","0","Mountain Bike","Disc Brake - Mechanical","Giant","","","Metallic","Neu: Neuer, unbenutzter und unbeschädigter Artikel in nicht geöffneter Originalverpackung (soweit eine Verpackung vorhanden ist). Die Verpackung sollte der im Einzelhandel entsprechen. Ausnahme: Der Artikel war ursprünglich in einer Nichteinzelhandelsverpackung verpackt, z. B. unbedruckter Karton oder Plastikhülle. Weitere Einzelheiten im Angebot des Verkäufers. ","","Unisex Adult","","","","","Medium","","","","Flat Bar","","Does Not Apply","Aluminum","TALON 4 29”","2022","16","","","","","","","Front","Clincher Tires","","","","29 in","Sportartikel>Fahrradausrüstung>Fahrräder","EUR","622154","AEID-5183","80","US $598,00","ebay_austria_bike","2022-10-11 08:39:42","www.ebay.at","Austria","https://www.ebay.at/itm/325220001072?hash=item4bb89f6530:g:ZUYAAOSwuARinfdk&amdata=enc%3AAQAHAAAAoPxGuNvoGVXT35Jj0rEVEJCUhTlHI6zmBRkMH7UvjDC%2Bltq71VWWXCgw6WLh4yPIfQ7Uds1wS3c61GFFC4%2F2GuSIhyqhUdKbRa%2FuA3fzpV%2BVPwSyzBXf1Up%2FewOEU7AiheEnxHC16qltAKH6nNQDO4S5k1YzAZOs30JgJRa4ux1f0S7JapD0NMySHu6Vr0HMM8I7n5ucMtQsdJHfGwxFieQ%3D%7Ctkp%3ABk9SR5S2l-P4YA","","Giant Talon 4 MTL 29 M 2022 Fahrrad-MTB Scheibenbremse Mountainbike","","Bike"
"","0","Racing Bike","Disc Brake - Hydraulic","Giant","","","Black Chrome","Neu: Neuer, unbenutzter und unbeschädigter Artikel in nicht geöffneter Originalverpackung (soweit eine Verpackung vorhanden ist). Die Verpackung sollte der im Einzelhandel entsprechen. Ausnahme: Der Artikel war ursprünglich in einer Nichteinzelhandelsverpackung verpackt, z. B. unbedruckter Karton oder Plastikhülle. Weitere Einzelheiten im Angebot des Verkäufers. ","","Unisex Adult","","","","","X-Large","","","","Drop Bar","","Does Not Apply","Carbon Fibre","TCR ADV 1+ PRO COMPACT DB","2022","22 Speed","","","","","","","No Suspension","","","","","700C","Sportartikel>Fahrradausrüstung>Fahrräder","EUR","622154","AEID-5183","81","£2.398,40","ebay_austria_bike","2022-10-11 08:39:42","www.ebay.at","Austria","https://www.ebay.at/itm/255570399176?hash=item3b812ecfc8:g:8d4AAOSwv4Binezl&amdata=enc%3AAQAHAAAAoFIG8mwxTxByjshO3jg%2BrXfVY%2FAcrv5yC741X1VLLbZfGcCfQEJdXlYHC70%2Bq6hPDjvsfv3vvQk3uVasez3RXVlIWKl%2BSTjeMOiOTcqxUL210hEQ9rYcQ%2FBwILx0HomDFsyxTbOqTCY5V9Gzy4NqEtU1sEzLjOpzIWZlk6OKTHxbUT1bhnCnVYxRw4%2FxtPq3%2F5SXpLm7HRhT9brb1g9QYKE%3D%7Ctkp%3ABk9SR5S2l-P4YA","","Giant TCR ADV 1+ Pro Compact DB XL blk/CHM 2022 Rennrad-race carbon Fahrrad","","Bike"
"","0","Mountain Bike","Disc Brake - Mechanical","Giant","","","Metallic","Neu: Neuer, unbenutzter und unbeschädigter Artikel in nicht geöffneter Originalverpackung (soweit eine Verpackung vorhanden ist). Die Verpackung sollte der im Einzelhandel entsprechen. Ausnahme: Der Artikel war ursprünglich in einer Nichteinzelhandelsverpackung verpackt, z. B. unbedruckter Karton oder Plastikhülle. Weitere Einzelheiten im Angebot des Verkäufers. ","","Unisex Adult","","","","","Small","","","","Flat Bar","","Does Not Apply","Aluminium","Talon 4 29""","2022","16 Speed","","","","","","","Front","","","","","29 in","Sportartikel>Fahrradausrüstung>Fahrräder","EUR","622154","AEID-5183","82","£382,40","ebay_austria_bike","2022-10-11 08:39:42","www.ebay.at","Austria","https://www.ebay.at/itm/255570456468?hash=item3b812faf94:g:2SAAAOSwcIBinfdW&amdata=enc%3AAQAHAAAAoLreQVBvbODXqTufQuDnH3Sp7uX26GBKaFgrLZYhiXVgOyeOwMryvzWJpTxkIjac7zs%2FD%2FzBH3Og0eQ%2BIFCnCADLyKwme1pFVFQ8Xq87WxBsnjurFaG0R%2BzL1PkuMTiRNRFtW%2FFMn1Y8RBoIyh2XVWxwrlR6nfYqrqJh4mYk4JUD8Q5QcgayzraoRbAkOU0JYm21tfI%2Bq%2FqnjzWI9MLux3A%3D%7Ctkp%3ABk9SR5S2l-P4YA","","Giant Talon 4 MTL 29 S 2022 Fahrrad-MTB Scheibenbremse Mountainbike","","Bike"
"","","Road Bike","Caliper Brake - Side Pull","Giant","","","Black","","","Unisex Adults","","","","","Large","","Derailleur Gears","","Drop Bar","","","Carbon Fiber, Composite","Giant TCR Advanced Pro 1","","11 Speed","","","","Indexed Shifter","","","No Suspension","","","No","","700C","Sportartikel>Fahrradausrüstung>Fahrräder","EUR","622154","AEID-5183","83","US $2.390,00","ebay_austria_bike","2022-10-11 08:39:42","www.ebay.at","Austria","https://www.ebay.at/itm/284841442242?hash=item4251df7bc2:g:TsUAAOSw4YximPie&amdata=enc%3AAQAHAAAAoLCkw6T3d4Zft8Uzm%2BXR3wqrLYwPNSl5Vrbg87CgJyYeQcsDG7fGfP3vtkhSoRM%2F5mYZlFFfaBF%2B0kIs420CdZY%2Fgo0FNK680jZ6sPqkIeVDkc0BdXsW3LR3Ez307oW%2BTLbS6KOBFC1mRQ%2Bn0ZrXZvcCq4XK7j2y2cJgX0vU0pxtiwiSCTGQ%2FN1R4rI%2BZQ5Qt%2BJgbdTySv%2F1GIZwTkDvo0Q%3D%7Ctkp%3ABk9SR5a2l-P4YA","","Giant TCR Advanced Pro 1 Carbon Rennrad Ultegra 6800 11 SP große mit O Räder","","Bike"
"","0","Racing Bike","Disc Brake - Hydraulic","Giant","","","Carbon / Knight Shield","Neu: Neuer, unbenutzter und unbeschädigter Artikel in nicht geöffneter Originalverpackung (soweit eine Verpackung vorhanden ist). Die Verpackung sollte der im Einzelhandel entsprechen. Ausnahme: Der Artikel war ursprünglich in einer Nichteinzelhandelsverpackung verpackt, z. B. unbedruckter Karton oder Plastikhülle. Weitere Einzelheiten im Angebot des Verkäufers. ","","Unisex Adult","","","","","Large","","","","Drop Bar","","Does Not Apply","Carbon Fiber","TCR ADVANCED DISC 2 PRO COMPACT","2022","22 Speed","","","","Road Bike Shifter","","","No Suspension","Clincher Tires","","","","700C","Sportartikel>Fahrradausrüstung>Fahrräder","EUR","622154","AEID-5183","84","US $2.798,00","ebay_austria_bike","2022-10-11 08:39:42","www.ebay.at","Austria","https://www.ebay.at/itm/325210953782?hash=item4bb8155836:g:bfEAAOSwi~lilMHF&amdata=enc%3AAQAHAAAAoDyZY%2B3VKP46BGJXlDmWj6Siig76v2CTO4volIj%2BvWWgBVicQ6Cv%2FrMeVvD3QbcQac%2B6u4P%2Fa6tU5VECvoF6FUBwJXTYEatwzuosLMJlZNrXswfNdt3NYMKkaU1iDWAOBQPYHjuRWK%2BNb04ucLCnOJ4k5Z6R5c66KAAgVfS4LwDpnkm%2BGzGs6UT2jcGhwT3eWbLafFi8DqfeIfGOxDADyug%3D%7Ctkp%3ABk9SR5a2l-P4YA","","Giant TCR ADV 2 Pro Compact DB L 2022 Rennrad-race carbon Fahrrad","","Bike"
"","0","Racing Bike","Disc Brake - Hydraulic","Giant","","","Carbon / Knight Shield","Neu: Neuer, unbenutzter und unbeschädigter Artikel in nicht geöffneter Originalverpackung (soweit eine Verpackung vorhanden ist). Die Verpackung sollte der im Einzelhandel entsprechen. Ausnahme: Der Artikel war ursprünglich in einer Nichteinzelhandelsverpackung verpackt, z. B. unbedruckter Karton oder Plastikhülle. Weitere Einzelheiten im Angebot des Verkäufers. ","","Unisex Adult","","","","","X-Small","","","","Drop Bar","","Does Not Apply","Carbon Fiber","TCR ADVANCED DISC 2 PRO COMPACT","2022","22 Speed","","","","Road Bike Shifter","","","No Suspension","Clincher Tires","","","","700C","Sportartikel>Fahrradausrüstung>Fahrräder","EUR","622154","AEID-5183","85","US $2.798,00","ebay_austria_bike","2022-10-11 08:39:42","www.ebay.at","Austria","https://www.ebay.at/itm/325210955497?hash=item4bb8155ee9:g:6Z4AAOSwoKFilMK2&amdata=enc%3AAQAHAAAAoIn5st6JUKOSKzxVEX1I1PRO5SwimcKQhXo4nw5r922mmXH%2BBcF6fcdj%2BIFn8sdmlKg%2F7W0%2BlKkoDbdH5fmdz%2BecJUuhzNcEoK1WMs1qvFBroZyYOe2fwoz01vbZZfm5fYizxqaoimW3fpUNtoZdiP637KAWiqM2wB3bfHsd%2FOwI9PvcHWJpVUOwQ5uRhqGFQajPG%2FM0UzTxVCdpKRoKgCI%3D%7Ctkp%3ABk9SR5a2l-P4YA","","Giant TCR ADV 2 Pro Compact DB XS 2022 Rennrad-race carbon Fahrrad","","Bike"
"","0","Racing Bike","Disc Brake - Hydraulic","Giant","","","Black Chrome","Neu: Neuer, unbenutzter und unbeschädigter Artikel in nicht geöffneter Originalverpackung (soweit eine Verpackung vorhanden ist). Die Verpackung sollte der im Einzelhandel entsprechen. Ausnahme: Der Artikel war ursprünglich in einer Nichteinzelhandelsverpackung verpackt, z. B. unbedruckter Karton oder Plastikhülle. Weitere Einzelheiten im Angebot des Verkäufers. ","","Unisex Adult","","","","","M/L","","","","Drop Bar","","Does Not Apply","Carbon Fibre","TCR ADV 1+ PRO COMPACT DB","2022","22 Speed","","","","","","","No Suspension","","","","","700C","Sportartikel>Fahrradausrüstung>Fahrräder","EUR","622154","AEID-5183","86","£2.398,40","ebay_austria_bike","2022-10-11 08:39:42","www.ebay.at","Austria","https://www.ebay.at/itm/255570395619?hash=item3b812ec1e3:g:dvoAAOSwUhZinevn&amdata=enc%3AAQAHAAAAoEo8yfR1l2oFdvd165x61nZzTMXdi4Ui4MlDXO%2FHCPm5CdRlSIZvX8xGG61USWQPdyvnsgCMwKkq0LXsG1DY6bGe70Pgga2tbLMAP8Y0DXDwyqjETuInDbSf7d4TxdYJDj4XHkVrtNyw2UHl2bmPkt5EdvE%2FwYE2Kmg%2BQKIguc4QU5Mo5s68HYIyq9gkjfN3zjCtQbN1MGA9vgtAxcN3nXE%3D%7Ctkp%3ABk9SR5S2l-P4YA","","Giant TCR ADV 1+ Pro Compact DB M/L Blk/CHM 2022 Rennrad-race carbon Fahrrad","","Bike"
"","0","Mountain Bike","Disc Brake - Mechanical","Giant","","","Metallic","Neu: Neuer, unbenutzter und unbeschädigter Artikel in nicht geöffneter Originalverpackung (soweit eine Verpackung vorhanden ist). Die Verpackung sollte der im Einzelhandel entsprechen. Ausnahme: Der Artikel war ursprünglich in einer Nichteinzelhandelsverpackung verpackt, z. B. unbedruckter Karton oder Plastikhülle. Weitere Einzelheiten im Angebot des Verkäufers. ","","Unisex Adult","","","","","X-Large","","","","Flat Bar","","Does Not Apply","Aluminum","TALON 4 29”","2022","16","","","","","","","Front","Clincher Tires","","","","29 in","Sportartikel>Fahrradausrüstung>Fahrräder","EUR","622154","AEID-5183","87","US $598,00","ebay_austria_bike","2022-10-11 08:39:42","www.ebay.at","Austria","https://www.ebay.at/itm/325220001667?hash=item4bb89f6783:g:jxYAAOSwPwFinfeJ&amdata=enc%3AAQAHAAAAoKl9ufTTNQY9%2BxtCgNhRGJ9m8fmNc3E0SD2RRJab%2FYwmNaBZHSnKWEHjF8Urt6ys6NhVRQq1F735sEOXpyQiwr%2F7WDjg2KqKUysch1OicZU5ZhmmfFZ3kdtz8ZklQceP03m%2Bhfd0HOOROkgFd32ugIEvzO7Q6B5azHCZQ8mBEusUwmkqt%2FuWPSEw9IcCiNGnm6H0APjx9By7k5wcVShj9VI%3D%7Ctkp%3ABk9SR5S2l-P4YA","","Giant Talon 4 MTL 29 XL 2022 Fahrrad-MTB Scheibenbremse Mountainbike","","Bike"
"","0","Mountain Bike","Disc Brake - Mechanical","Giant","","","Metallic","Neu: Neuer, unbenutzter und unbeschädigter Artikel in nicht geöffneter Originalverpackung (soweit eine Verpackung vorhanden ist). Die Verpackung sollte der im Einzelhandel entsprechen. Ausnahme: Der Artikel war ursprünglich in einer Nichteinzelhandelsverpackung verpackt, z. B. unbedruckter Karton oder Plastikhülle. Weitere Einzelheiten im Angebot des Verkäufers. ","","Unisex Adult","","","","","Large","","","","Flat Bar","","Does Not Apply","Aluminium","Talon 4 29""","2022","16 Speed","","","","","","","Front","","","","","29 in","Sportartikel>Fahrradausrüstung>Fahrräder","EUR","622154","AEID-5183","88","£382,40","ebay_austria_bike","2022-10-11 08:39:43","www.ebay.at","Austria","https://www.ebay.at/itm/255570456569?hash=item3b812faff9:g:DQ4AAOSwuHRinfdh&amdata=enc%3AAQAHAAAAoI0gHQULxkhUXidCi2b1J9FIp1dx1fe21v%2FVGCGoybpGHLtZT8pqjbUz0YhsdjpR1GxLmnHEw%2FNdTQqxZxfuwMAMwEhgU4ZpnfeE3J825rI4O8aLtRWYsMnnapmdLVSG1lNyMrKM2karnck3y5PbVCm8iqXK%2ByerR%2FGBVaqpm%2BQkYCpBq6TwlOiI4syzDqJkl%2FYN%2F94PpOT5moBDRkQcX4s%3D%7Ctkp%3ABk9SR5S2l-P4YA","","Giant Talon 4 MTL 29 L 2022 Bike-MTB Scheibenbremse Mountainbike","","Bike"
"","0","Mountain Bike","Disc Brake - Mechanical","Giant","","","Metallic","Neu: Neuer, unbenutzter und unbeschädigter Artikel in nicht geöffneter Originalverpackung (soweit eine Verpackung vorhanden ist). Die Verpackung sollte der im Einzelhandel entsprechen. Ausnahme: Der Artikel war ursprünglich in einer Nichteinzelhandelsverpackung verpackt, z. B. unbedruckter Karton oder Plastikhülle. Weitere Einzelheiten im Angebot des Verkäufers. ","","Unisex Adult","","","","","Medium","","","","Flat Bar","","Does Not Apply","Aluminium","Talon 4 29""","2022","16 Speed","","","","","","","Front","","","","","29 in","Sportartikel>Fahrradausrüstung>Fahrräder","EUR","622154","AEID-5183","89","£382,40","ebay_austria_bike","2022-10-11 08:39:43","www.ebay.at","Austria","https://www.ebay.at/itm/255570456567?hash=item3b812faff7:g:ZE0AAOSwCMZinfdV&amdata=enc%3AAQAHAAAAoOQ1sEA1VTCAMfxDBQzYKaAGi6Q40sa3hpKAg5wvVa7WzqrCGkIC9wFZJrvTtbwcFhPoufb5iQLlo2dha3jrh4aDyV35FVPCtthAPnW0TygcyJS7OC0NpwItwazWpbmGhaNnDsAtxDSh%2BpVBWFpwo1iBZNh0%2Bes6eNRM9ksWUeZ8Nh35PFZQS%2Ba9%2FmpoATYHWNjNhBoS4sU6DHmCdaZPgn8%3D%7Ctkp%3ABk9SR5S2l-P4YA","","Giant Talon 4 MTL 29 M 2022 Fahrrad-MTB Scheibenbremse Mountainbike","","Bike"
